id,title,clips_count,description,episodes_count,genres,score,seasons_count,company,released_at,rating
11258,Chicago Fire,65,"From renowned, Emmy Award-winning executive producer Dick Wolf (""Law & Order"" brand) and creators Derek Haas and Michael Brandt, the writing team behind ""3:10 to Yuma,"" comes the high-octane drama ""Chicago Fire,"" -- an edge-of-your-seat view into the lives of everyday heroes committed to one of America’s noblest professions.  For the firefighters, rescue squad and paramedics of Chicago Firehouse 51, no occupation is more stressful or dangerous, yet so rewarding and exhilarating.  These courageous men and women are among the elite who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death.  ",5,[Drama],4.6325615,1,NBC,2012-08-17T22:25:05Z,TV-14
2313,Private Practice,246,"The 'Grey's Anatomy' spin-off focuses on neonatal surgeon Addison Forbes Montgomery, who has left Seattle Grace and moved to L.A., where she practices at the upscale Oceanside Wellness Clinic with her divorced medical-school friends Naomi and Sam Bennett.",111,[Drama~Medical Drama|Health and Wellness],4.230377343,6,ABC,2009-07-16T23:20:16Z,TV-14
26058,Lucifer,33,"The Devil has come to Los Angeles…Based upon the characters created by Neil Gaiman, Sam Kieth and Mike Dringenberg for DC Entertainment’s Vertigo imprint, LUCIFER is the story of the original fallen angel. Bored and unhappy as the Lord of Hell, LUCIFER MORNINGSTAR (Tom Ellis has abandoned his throne and retired to L.A., where he owns Lux, an upscale nightclub.  Charming, charismatic and devilishly handsome, Lucifer is enjoying his retirement, indulging in a few of his favorite things – wine, women and song – when a beautiful pop star is brutally murdered outside of Lux. For the first time in roughly 10 billion years, he feels something awaken deep within him as a result of this murder. Compassion? Sympathy? The very thought disturbs him – as well as his best friend and confidante, MAZIKEEN aka MAZE (Lesley-Ann Brandt), a fierce demon in the form of a beautiful young woman.",31,[Drama],4.630420254,2,FOX,2015-12-07T22:06:24Z,TV-14
1201,The O.C.,3,"In The O.C., the lives of a group of friends and families are forever changed when an outsider arrives to their affluent community of Newport Beach in Orange County, California. From Josh Schwartz, the executive producer of Gossip Girl and Chuck, the series became a pop-culture phenomenon with its mix of heart, humor, drama and romance.",92,[Drama|Drama~Romance|Teen],4.054741305,4,Warner Bros.,2016-06-11T00:06:21Z,TV-14
14027,Inside Amy Schumer,79,"Straight-talking comic girl-next-door Amy Schumer is exposing herself -- and her messy world of dating, drinking and public debacles -- when she steps out from behind the microphone for an all-new, genre-busting comedy series.",39,[Comedy~Sketch Comedy],3.750348077,4,Comedy Central,2016-04-16T05:00:27Z,TV-MA
19145,Rizzoli & Isles,0,"Based on the best-selling crime novels, Angie Harmon and Sasha Alexander star as detective Jane Rizzoli and medical examiner Maura Isles. Opposites in many ways -- Rizzoli is brash and tomboyish; the methodical and impeccably dressed Isles is often icy -- together, they use their brilliant minds to bust Boston's most notorious criminals.",105,[Drama~Police Drama|Drama~Medical Drama],4.433746549,7,TNT,,TV-14
25243,Rugrats,0,"See life from the ground up with Tommy, Chuckie, Susie, Lil, Phil, and the hardly angelic, Angelica. Usually led by fearless leader Tommy, the Rugrats turn the ordinary into the extraordinary and every day into the perfect setting for adventure!",166,[Animation and Cartoons~Saturday Morning Cartoons|Kids],3.849742615,9,Nickelodeon,,TV-Y
18114,Blue Bloods,0,Blue Bloods is a drama about a multi-generational family of cops dedicated to New York City law enforcement.,155,[Drama~Police Drama],4.551720635,7,CBS,2014-06-30T06:05:13Z,TV-14
15054,Rabbids Invasion,0,"The Rabbids land on Earth and everything becomes a source of wonder and entertainment for them. Watch as these indestructible and uncontrollable creatures break all social rules, and create hilarious chaos in their non-stop quest for amusement!",52,[Animation and Cartoons|Videogames|Kids],3.433965658,2,Nickelodeon,,TV-Y7
12867,Frasier,0,"Comedy series set in Seattle, WA, which chronicles the lives of an eloquently pompous radio show host Dr. Frasier Crane (Kelsey Grammer), his brazen radio producer Roz (Peri Gilpin), his competitive, high-brow brother Niles (David Hyde Pierce), their crotchety father Martin (John Mahoney) and his quirky live-in nurse Daphne (Jane Leeves). ",264,[Comedy~Sitcoms],4.252930323,11,CBS,,TV-PG
28109,Gravity Falls,1,"Twin brother and sister Dipper and Mabel Pines are in for an unexpected adventure when they spend the summer with their great uncle in the mysterious town of Gravity Falls, Oregon. Upon their arrival, Dipper and Mabel's huckster great uncle, also known as Grunkle Stan, enlists the siblings' help in running The Mystery Shack, a fun tourist trap he owns that overcharges unsuspecting customers. Although Dipper and Mabel quickly discover The Mystery Shack itself is a hoax, they sense there is something strange about their new town and together they begin to unlock the secrets of Gravity Falls.",40,[Animation and Cartoons|Kids],4.598782733,2,Disney XD,,TV-Y7
11266,Mistresses,1,"A provocative yet sophisticated drama about four women and their love lives, their sex lives, their secrets, their lies, and above all, their friendship. From ABC Studios, and based on the hit BBC series of the same name, this is Executive Produced by Bob Sertner (""Revenge,"" ""No Ordinary Family""), KJ Steinberg (""Gilded Lilys,"" ""Gossip Girl"") and Rina Mimoun (""Privileged,"" ""Gilmore Girls""). ",52,[Drama],4.28725664,4,ABC,2012-08-18T00:55:05Z,TV-14
19289,Gotham,120,"Revealing an entirely new chapter that has never been told, in the rise of the great DC Comics Super-Villains and vigilantes, GOTHAM follows one cop, destined for greatness, as he navigates a dangerously corrupt city teetering between good and evil, and chronicles the birth of one of the most popular super heroes of our time.",5,[Drama],4.613357996,1,FOX,2014-08-06T23:31:21Z,TV-14
2324,Inuyasha,1,"Kagome is a modern high school girl who doesn't believe in the old myths and legends surrounding her grandfather's shrine. That is, until the day she falls into the shrine's well and into another time! In Japan's ancient past, Kagome joins the half demon Inuyasha on a quest to find the scattered shards of the Shikon Jewel, a gem so powerful that demons from across the land will do anything to get even a piece. Along the way they gain friends, battle enemies, and prepare to face their deadliest foe and rival for the Shikon Jewel--Naraku!",334,[Anime|International~Japanese],4.325406635,7,Viz Media,2009-07-20T20:10:12Z,TV-14
23481,Clarence,77,"Clarence finds something amazing in just about everything. Discover the best that life has to offer--epic pinecone wars, backyard tree forts and the secret worlds beyond milk cartons--all through the eyes of Clarence and his friends, the unpredictable Sumo and overly-cautious Jeff.",77,[Animation and Cartoons|Kids],3.34723817,2,Cartoon Network,2015-06-26T19:53:11Z,TV-PG
20977,Drake & Josh,0,"While Drake is laid back and goes with the flow, Josh lives strictly by the rules! But when Josh's dad and Drake's mom get married, these two totally opposite boys become stepbrothers!",47,[Kids|Comedy],3.941895566,4,Nickelodeon,,TV-G
20969,Hey Arnold!,0,"Football-headed Arnold lives with his offbeat grandparents and pet pig in a boarding house inhabited by a bunch of eccentrics. With his best buddy Gerald, Arnold endures playground bullies, crushes, and everything else that comes with big-city life.",99,[Animation and Cartoons~Saturday Morning Cartoons|Kids|Teen],4.098780423,5,Nickelodeon,,TV-Y7
14114,East Los High,34,"East Los High is a breakthrough Hulu Original that centers around romance, dance, and the struggle of a group of Latino teens living in East Los Angeles.",60,[Drama|Latino|Teen],4.15686925,4,Hulu Original Series,2013-04-29T06:00:10Z,TV-14
1349,Sesame Street,7,"The beloved show ""Sesame Street"" combines education and entertainment to make a meaningful difference in children's lives. Besides teaching letters and numbers, ""Sesame Street"" fosters imagination, builds social skills, and models respect for people's differences, whether they're based in race, gender, ethnicity, googly eyes, or neon fur.",60,[Kids],3.363813493,3,Sesame Street,2016-01-27T20:47:19Z,TV-Y
23170,Casual,20,"From the Academy Award Nominated Director of “Up in the Air” and “Juno” comes Casual, a new comedy series about a bachelor brother and his newly divorced sister living under one roof again. Together, they coach each other through the crazy world of dating while raising her teenage daughter. Created by Zander Lehmann, Casual is executive produced by Jason Reitman, Zander Lehmann, Helen Estabrook, and Liz Tigelaar.",36,[Comedy],4.536517228,3,Hulu Original Series,2015-10-01T00:37:16Z,TV-MA
77,Saturday Night Live,7073,NBC in association with Broadway Video Enterprises bring you the landmark sketch comedy series.,370,[Comedy~Sketch Comedy|Comedy~Late Night Comedy],4.083795347,18,NBC,2007-10-11T15:51:20Z,TV-14
11248,The Mindy Project,23,"A single-camera comedy, starring Mindy Kaling, that follows a skilled OB/GYN navigating the tricky waters of both her personal and professional life, as she pursues her dreams of becoming the perfect woman, finding the perfect man and getting her perfect romantic comedy ending.",107,[Comedy~Sitcoms],4.440965244,5,Hulu Original Series,2012-08-16T16:17:05Z,TV-14
2505,Community,0,"Disbarred lawyer Jeff Winger enrolls in a local community college. While there, he forms a study group who eventually learn more about themselves than their course work.",110,[Comedy],4.583853327,6,Sony Pictures Television,,TV-14
2252,Grey's Anatomy,155,"The doctors of Grey Sloan Memorial Hospital deal with life-or-death consequences on a daily basis – it's in one another that they find comfort, friendship and, at times, more than friendship. Together they're discovering that neither medicine nor relationships can be defined in black and white. Real life only comes in shades of grey.",24,[Drama~Medical Drama|Teen],4.462517355,1,ABC,2008-11-24T23:02:04Z,TV-14
58,The Simpsons,405,"This long-running animated comedy focuses on the eponymous family in the town of Springfield in an unnamed U.S. state. The head of the Simpson family, Homer, is not a typical family man. A nuclear-plant employee, he does his best to lead his family but often finds that they are leading him. The family includes loving, blue-haired matriarch Marge, troublemaking son Bart, overachieving daughter Lisa and baby Maggie. Other Springfield residents include the family's religious neighbor, Ned Flanders, family physician Dr. Hibbert, Moe the bartender and police chief Clancy Wiggum.",21,[Comedy~Sitcoms|Animation and Cartoons~Primetime Animation],4.259297787,1,FOX,2007-10-01T18:30:27Z,TV-14
15137,Brooklyn Nine-Nine,155,"BROOKLYN NINE-NINE is an ensemble comedy about a talented-but-carefree detective, a by-the-book police captain and their precinct colleagues. While based in the workplace, the series is not really about the job – it’s about the men and women behind the badge.",90,[Comedy],4.525907915,4,FOX,2013-08-15T22:29:08Z,TV-14
